mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,Task,Model,param_model__criterion,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__max_features,param_model__n_estimators
0.00274510383605957,3.64727128567049e-05,0.00076904296875,1.5160572336114017e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.7004886461626905,0.7182462927143778,0.7013754566946057,0.7070707070707071,0.6991188480550183,0.7052599901394799,0.007035505666298173,7,0.774822695035461,0.7781561554833651,0.7681639968634479,0.7615996415369105,0.7779433180239722,0.7721371613886313,0.006387130759964034,Pass/Fail Risk,Decision Tree,entropy,5,1.0,10.0,,
0.002763986587524414,2.9140954051735904e-05,0.000807952880859375,6.211202557417866e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.7004886461626905,0.7182462927143778,0.7064259617451107,0.7070707070707071,0.6991188480550183,0.7062700911495808,0.006762544925548728,1,0.774822695035461,0.7742354654419178,0.7701915537134536,0.7603338187521004,0.77832418505657,0.7715815435999006,0.00618797161792481,Pass/Fail Risk,Decision Tree,entropy,5,2.0,2.0,,
0.0027495861053466798,3.32836435287289e-05,0.0007781982421875,2.0838383943134473e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.7004886461626905,0.7182462927143778,0.7064259617451107,0.7070707070707071,0.6991188480550183,0.7062700911495808,0.006762544925548728,1,0.774822695035461,0.7742354654419178,0.7701915537134536,0.7603338187521004,0.77832418505657,0.7715815435999006,0.00618797161792481,Pass/Fail Risk,Decision Tree,entropy,5,2.0,5.0,,
0.002732992172241211,2.7687778605810926e-05,0.000789022445678711,4.467702082353392e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.7004886461626905,0.7182462927143778,0.7064259617451107,0.7070707070707071,0.6991188480550183,0.7062700911495808,0.006762544925548728,1,0.774822695035461,0.7742354654419178,0.7660132183264254,0.7603338187521004,0.7779433180239722,0.7706697031159753,0.006502012501633049,Pass/Fail Risk,Decision Tree,entropy,5,2.0,10.0,,
0.0027423858642578124,6.696610462355045e-05,0.0007683753967285157,1.0600809655449107e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2}",0.7004886461626905,0.7182462927143778,0.7064259617451107,0.7070707070707071,0.6976144422952933,0.7059692099976359,0.007099118273469545,4,0.7730496453900709,0.7742354654419178,0.7661364400134423,0.7603338187521004,0.7762966282065643,0.7700103995608192,0.005920281179457815,Pass/Fail Risk,Decision Tree,entropy,5,4.0,2.0,,
0.0027863502502441405,7.591067843969664e-05,0.0008012294769287109,2.361841401079691e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5}",0.7004886461626905,0.7182462927143778,0.7064259617451107,0.7070707070707071,0.6976144422952933,0.7059692099976359,0.007099118273469545,4,0.7730496453900709,0.7742354654419178,0.7661364400134423,0.7603338187521004,0.7762966282065643,0.7700103995608192,0.005920281179457815,Pass/Fail Risk,Decision Tree,entropy,5,4.0,5.0,,
0.002757740020751953,5.751324293754026e-05,0.0008257389068603516,6.390055598741113e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10}",0.7004886461626905,0.7182462927143778,0.7064259617451107,0.7070707070707071,0.6976144422952933,0.7059692099976359,0.007099118273469545,4,0.7730496453900709,0.7742354654419178,0.7661364400134423,0.7603338187521004,0.7762966282065643,0.7700103995608192,0.005920281179457815,Pass/Fail Risk,Decision Tree,entropy,5,4.0,10.0,,
0.003262233734130859,2.6257409499529578e-05,0.0007779598236083984,1.5424779219936927e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.6930870939925267,0.7056737588652482,0.6665592091124006,0.6616161616161615,0.7006232538147432,0.6855118954802161,0.01801359450987278,47,0.8316946056307759,0.8257085247003473,0.8111347597177103,0.8190097457152459,0.8302117172622381,0.8235518706052634,0.007617406243417415,Pass/Fail Risk,Decision Tree,entropy,8,1.0,2.0,,
0.0032805919647216795,5.339413754797415e-05,0.0007824420928955079,2.0221156631028353e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.6981891348088531,0.7086825703846981,0.6594670105308402,0.6616161616161615,0.7006232538147432,0.6857156262310593,0.020857038721127066,46,0.8290350311626907,0.8209028789066876,0.808860759493671,0.8181247899630335,0.8245211157163661,0.8202889150484898,0.006783350174745048,Pass/Fail Risk,Decision Tree,entropy,8,1.0,5.0,,
0.0033002853393554687,8.948857715374258e-05,0.0007691383361816406,8.956418519496076e-06,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.7091118137395804,0.7071781646249731,0.688802922845476,0.677304964539007,0.7006232538147432,0.6966042239127559,0.011981004444805234,19,0.8165430904792608,0.8134423658563907,0.7964601769911505,0.8163548784586088,0.8197154699227064,0.8125031963416234,0.008263577908377543,Pass/Fail Risk,Decision Tree,entropy,8,1.0,10.0,,
0.0032636165618896485,7.894594676438291e-05,0.0007822990417480468,1.3756896634721792e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.6981891348088531,0.703632065334193,0.6529120997206104,0.6616161616161615,0.7006232538147432,0.6833945430589122,0.0215812093142934,50,0.8233397807865893,0.8133191441693738,0.8053209364848213,0.8163548784586088,0.8226279825249244,0.8161925444848634,0.0066177411813826735,Pass/Fail Risk,Decision Tree,entropy,8,2.0,2.0,,
0.003212594985961914,3.055391532500875e-05,0.0007678985595703125,9.279844063203309e-06,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.6981891348088531,0.698581560283688,0.6766602192134107,0.6580700623253815,0.7006232538147432,0.6864248460892154,0.016656053982518695,44,0.8233397807865893,0.8138232328889885,0.8049400694522235,0.8145849669541839,0.8222471154923267,0.8157870331148622,0.006659350671000883,Pass/Fail Risk,Decision Tree,entropy,8,2.0,5.0,,
0.0032567977905273438,5.2285145473848725e-05,0.0007851600646972656,4.697255053837929e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.7020695602184536,0.6920266494734579,0.6973995271867612,0.6737588652482269,0.7041693531055233,0.6938847910464847,0.010896069131781266,30,0.8147700408338706,0.8035734289234906,0.7930435756693178,0.8120533213845637,0.8190881595160748,0.8085057052654635,0.009243599080120051,Pass/Fail Risk,Decision Tree,entropy,8,2.0,10.0,,
0.0032416343688964843,6.543477716061677e-05,0.0008014678955078125,2.9962528684559312e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2}",0.6895659672319632,0.7092198581560283,0.6879432624113475,0.6601117558564367,0.7077154523963034,0.6909112592104159,0.01775845672539286,33,0.8209488502041693,0.8069788282737762,0.8005825025204436,0.8158283857959001,0.8141480900638511,0.8116973313716279,0.007133948715938878,Pass/Fail Risk,Decision Tree,entropy,8,4.0,2.0,,
0.0032119274139404295,3.63184047496686e-05,0.0007809162139892578,1.2303507555290327e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5}",0.6895659672319632,0.7092198581560283,0.6879432624113475,0.6601117558564367,0.7077154523963034,0.6909112592104159,0.01775845672539286,33,0.8209488502041693,0.8069788282737762,0.8005825025204436,0.8158283857959001,0.8141480900638511,0.8116973313716279,0.007133948715938878,Pass/Fail Risk,Decision Tree,entropy,8,4.0,5.0,,
0.0032102108001708985,6.20648211757232e-05,0.0007781028747558594,1.2125735481286093e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10}",0.7087525150905433,0.7056737588652482,0.7000859660434129,0.6500107457554266,0.7077154523963034,0.6944476876301869,0.022419269981781804,29,0.8138566516226091,0.8019267391060827,0.7984317239834211,0.8158283857959001,0.8127590455920242,0.8085605092200074,0.007001400691739942,Pass/Fail Risk,Decision Tree,entropy,8,4.0,10.0,,
0.003979921340942383,6.447131105131253e-05,0.0008147239685058593,4.199454796818594e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.6832423110089105,0.6602192134107028,0.6156243283902858,0.6450676982591876,0.6561358263485924,0.6520578754835358,0.02205435136420631,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Pass/Fail Risk,Decision Tree,entropy,,1.0,2.0,,
0.004014444351196289,0.00013905191276877902,0.0008269786834716797,5.360201131882869e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.6726789307272205,0.6768751343219428,0.6156243283902858,0.6404470234257469,0.6531270148291426,0.6517504863388677,0.02237860636156121,65,0.9681119707715453,0.9729360367424666,0.9744595048728576,0.96674134647698,0.9696426571076509,0.9703783031943001,0.0029018304576032415,Pass/Fail Risk,Decision Tree,entropy,,1.0,5.0,,
0.003954553604125976,0.00013575517884164155,0.0008262157440185547,3.1496023775141196e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.6800804828973843,0.6834300451321729,0.6616161616161615,0.6394799054373523,0.6718246292714378,0.6672862448709017,0.01581299530974818,55,0.9118848055018268,0.9223479332362496,0.9270079533997984,0.9297860423434525,0.9310742690713565,0.9244202007105369,0.006945441262933712,Pass/Fail Risk,Decision Tree,entropy,,1.0,10.0,,
0.0038690090179443358,5.33719892665373e-05,0.0007976055145263672,1.089090223680832e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.6652773785570567,0.6793466580700623,0.6322802493015259,0.6465721040189125,0.6976144422952933,0.6642181664485702,0.023137495544788708,56,0.947856221792392,0.9546096112915873,0.9618124789963034,0.9640864792203427,0.9557410104178335,0.9568211603436918,0.005729326602177704,Pass/Fail Risk,Decision Tree,entropy,,2.0,2.0,,
0.0038578033447265623,8.947317850649415e-05,0.0008215904235839844,4.351070481896361e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.6668582926128198,0.6636578551472169,0.60595314850634,0.6035890823124865,0.6915968192563937,0.6463310395670513,0.03529256710158636,70,0.9497635933806147,0.9476531869609051,0.9566259661700459,0.9566259661700459,0.9482692953959897,0.9517876016155202,0.004009688657505232,Pass/Fail Risk,Decision Tree,entropy,,2.0,5.0,,
0.0038054466247558595,2.8173531169375922e-05,0.0007980823516845703,3.1158526310274024e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.6550732969244035,0.6763378465506125,0.6782720825274017,0.6323877068557919,0.678916827852998,0.6641975521422415,0.01820579315362057,59,0.9069148936170213,0.9050184832530526,0.9113363952055562,0.9227063963257534,0.9181695978492215,0.912829153250121,0.006697665842390461,Pass/Fail Risk,Decision Tree,entropy,,2.0,10.0,,
0.003603410720825195,6.756235678005296e-05,0.0008001327514648438,2.8082024829768985e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2}",0.6605346363897672,0.6500107457554266,0.6358263485923061,0.6353965183752418,0.6602192134107028,0.6483974925046889,0.011106078700407135,67,0.8979690522243713,0.898566147641985,0.8982973003248571,0.9022179903663045,0.9007057242074605,0.8995512429529956,0.0016425882698645562,Pass/Fail Risk,Decision Tree,entropy,,4.0,2.0,,
0.0035771846771240233,6.323504379214369e-05,0.0008085250854492187,4.3216128096697665e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5}",0.6605346363897672,0.6500107457554266,0.6358263485923061,0.6353965183752418,0.6602192134107028,0.6483974925046889,0.011106078700407135,67,0.8979690522243713,0.898566147641985,0.8982973003248571,0.9022179903663045,0.9007057242074605,0.8995512429529956,0.0016425882698645562,Pass/Fail Risk,Decision Tree,entropy,,4.0,5.0,,
0.003596591949462891,4.944605901639688e-05,0.0008422374725341797,6.42854660329335e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10}",0.6631934463926417,0.6363636363636364,0.6595744680851063,0.6237911025145068,0.6910595314850634,0.6547964369681909,0.023278532064029443,63,0.884832366215345,0.8906015458720735,0.8881819200179232,0.8951271423770584,0.894130166909376,0.8905746282783552,0.0037964876017774524,Pass/Fail Risk,Decision Tree,entropy,,4.0,10.0,,
0.09906039237976075,0.0009556401091156782,0.005015850067138672,7.26357764990312e-05,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6753377407300949,0.698689017837954,0.7000859660434129,0.6865463142058887,0.6931012250161186,0.6907520527666938,0.009065596662775876,45,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Pass/Fail Risk,Random Forest,,,1.0,2.0,sqrt,100.0
0.1983191967010498,0.0032958918802926834,0.015616130828857423,0.01241263581144872,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6788588674906583,0.7037395228884591,0.7157747689662584,0.6956802063185041,0.6723619170427682,0.6932830565413296,0.01591673616679204,43,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Pass/Fail Risk,Random Forest,,,1.0,2.0,sqrt,200.0
0.09718790054321289,0.00030105855550776624,0.005000495910644531,5.080421888565869e-05,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6902845645300373,0.698689017837954,0.6793466580700623,0.6961100365355685,0.6845046206748334,0.689786979529691,0.007160706027003244,47,0.9900064474532559,0.9835555057690153,0.9917777528845076,0.9901310630670999,0.9879802845300774,0.9886902107407913,0.002835864643121493,Pass/Fail Risk,Random Forest,,,1.0,5.0,sqrt,100.0
0.2020078182220459,0.011529862745862289,0.008979082107543945,0.00012498464975550477,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6925840758838746,0.6951429185471738,0.7051364710939179,0.700193423597679,0.6794541156243283,0.6945022009493949,0.008671935326057255,41,0.9921555985385773,0.9878570628430603,0.9951943542063403,0.9944326201411449,0.9888652402822897,0.9917009752022825,0.002921962288523092,Pass/Fail Risk,Random Forest,,,1.0,5.0,sqrt,200.0
0.0952493667602539,0.0005300720200151058,0.004942703247070313,8.787882435077156e-05,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6922247772348376,0.6865463142058887,0.7066408768536429,0.716849344508919,0.678916827852998,0.6962356281312573,0.013733936625813237,37,0.9826724693745971,0.9702699675142825,0.9801389044471827,0.9745715245883275,0.9787498599753557,0.977280545179949,0.004379245185225045,Pass/Fail Risk,Random Forest,,,2.0,2.0,sqrt,100.0
0.19764461517333984,0.009519493606488879,0.008907556533813477,0.00012180216962267209,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.695745903995401,0.6966473243068988,0.7137330754352031,0.7047066408768536,0.6774124220932731,0.697649073341526,0.012022079614583679,31,0.9826724693745971,0.9706508345468803,0.9835555057690153,0.9831746387364176,0.9797580374145849,0.979962297168299,0.00484397312096961,Pass/Fail Risk,Random Forest,,,2.0,2.0,sqrt,200.0
0.09506769180297851,0.0009473233156043493,0.004833698272705078,9.79437916175402e-05,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.7078901983328543,0.6865463142058887,0.7147001934235977,0.7203954437996991,0.7026649473457984,0.7064394194215676,0.011619793781112315,19,0.9676284117773479,0.9629326761510026,0.9749523916209253,0.9685000560098578,0.97672230312535,0.9701471677368968,0.00504833793282854,Pass/Fail Risk,Random Forest,,,2.0,5.0,sqrt,100.0
0.1891244411468506,0.0019408142611605712,0.008795690536499024,8.66266798808128e-05,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6941649899396378,0.6931012250161186,0.715237481194928,0.6910595314850634,0.6925639372447883,0.6972254329761072,0.009061535935636904,33,0.9731893402106168,0.966730144505433,0.9762182144057354,0.9698891004816848,0.9754564803405399,0.972296655988802,0.0035480239313021326,Pass/Fail Risk,Random Forest,,,2.0,5.0,sqrt,200.0
